card_1,card_2,card_1_W,card_1_L,Games Played,card_1_overall_rating,card_1_matchup_rating
Royal Delivery,Night Witch,0,0,0,0.3852,0.5625
Royal Delivery,P.E.K.K.A,0,0,0,0.3852,0.5625
Royal Delivery,Poison,0,1,1,0.3852,0.404
Royal Delivery,Princess,0,0,0,0.3852,0.5625
Royal Delivery,Rage,0,0,0,0.3852,0.5625
Royal Delivery,Ram Rider,0,0,0,0.3852,0.5625
Royal Delivery,Rascals,0,2,2,0.3852,0.3958
Royal Delivery,Rocket,1,0,1,0.3852,0.82
Royal Delivery,Royal Giant,0,0,0,0.3852,0.5625
Royal Delivery,Rune Giant,0,0,0,0.3852,0.5625
Royal Delivery,Suspicious Bush,0,1,1,0.3852,0.404
Royal Delivery,The Log,0,1,1,0.3852,0.404
Royal Delivery,Tombstone,1,1,2,0.3852,0.5
Royal Delivery,Vines,1,0,1,0.3852,0.82
Royal Delivery,Witch,0,1,1,0.3852,0.404
Royal Delivery,Wizard,0,0,0,0.3852,0.5625
Royal Delivery,X-Bow,0,0,0,0.3852,0.5625
Royal Delivery,Zappies,0,0,0,0.3852,0.5625
Royal Giant,Baby Dragon,2,2,4,0.579,0.5
Royal Giant,Barbarian Hut,0,1,1,0.579,0.404
Royal Giant,Berserker,1,0,1,0.579,0.82
Royal Giant,Dart Goblin,0,0,0,0.579,0.5625
Royal Giant,Electro Spirit,2,1,3,0.579,0.6224
Royal Giant,Electro Wizard,0,0,0,0.579,0.5625
Royal Giant,Elixir Golem,0,0,0,0.579,0.5625
Royal Giant,Executioner,0,0,0,0.579,0.5625
Royal Giant,Fireball,1,0,1,0.579,0.82
Royal Giant,Fisherman,0,0,0,0.579,0.5625
Royal Giant,Flying Machine,2,2,4,0.579,0.5
Royal Giant,Furnace,0,0,0,0.579,0.5625
Royal Giant,Giant,0,0,0,0.579,0.5625
Royal Giant,Giant Snowball,0,0,0,0.579,0.5625
Royal Giant,Goblin Barrel,2,2,4,0.579,0.5
Royal Giant,Goblin Demolisher,1,0,1,0.579,0.82
Royal Giant,Goblin Drill,0,0,0,0.579,0.5625
Royal Giant,Goblin Giant,0,0,0,0.579,0.5625
Royal Giant,Goblin Hut,0,1,1,0.579,0.404
Royal Giant,Golem,0,0,0,0.579,0.5625
Royal Giant,Graveyard,0,0,0,0.579,0.5625
Royal Giant,Hunter,1,0,1,0.579,0.82
Royal Giant,Ice Spirit,1,1,2,0.579,0.5
Royal Giant,Ice Wizard,1,0,1,0.579,0.82
Royal Giant,Inferno Tower,0,0,0,0.579,0.5625
Royal Giant,Knight,1,2,3,0.579,0.3898
Royal Giant,Lava Hound,0,0,0,0.579,0.5625
Royal Giant,Mega Knight,0,0,0,0.579,0.5625
Royal Giant,Mortar,1,0,1,0.579,0.82
Royal Giant,Mother Witch,0,0,0,0.579,0.5625
Royal Giant,Musketeer,0,0,0,0.579,0.5625
Royal Giant,Night Witch,0,0,0,0.579,0.5625
Royal Giant,P.E.K.K.A,0,0,0,0.579,0.5625
Royal Giant,Poison,0,1,1,0.579,0.404
Royal Giant,Princess,0,0,0,0.579,0.5625
Royal Giant,Rage,0,0,0,0.579,0.5625
Royal Giant,Ram Rider,0,0,0,0.579,0.5625
Royal Giant,Rascals,1,0,1,0.579,0.82
Royal Giant,Rocket,0,0,0,0.579,0.5625
Royal Giant,Royal Delivery,0,0,0,0.579,0.5625
Royal Giant,Rune Giant,0,0,0,0.579,0.5625
Royal Giant,Suspicious Bush,1,0,1,0.579,0.82
Royal Giant,The Log,3,1,4,0.579,0.6914
Royal Giant,Tombstone,1,0,1,0.579,0.82
Royal Giant,Vines,1,1,2,0.579,0.5
Royal Giant,Witch,1,1,2,0.579,0.5
Royal Giant,Wizard,0,0,0,0.579,0.5625
Royal Giant,X-Bow,0,0,0,0.579,0.5625
Royal Giant,Zappies,0,0,0,0.579,0.5625
Rune Giant,Baby Dragon,1,0,1,0.82,0.82
Rune Giant,Barbarian Hut,0,0,0,0.82,0.5625
Rune Giant,Berserker,0,0,0,0.82,0.5625
Rune Giant,Dart Goblin,0,0,0,0.82,0.5625
Rune Giant,Electro Spirit,1,0,1,0.82,0.82
Rune Giant,Electro Wizard,0,0,0,0.82,0.5625
Rune Giant,Elixir Golem,0,0,0,0.82,0.5625
Rune Giant,Executioner,0,0,0,0.82,0.5625
Rune Giant,Fireball,0,0,0,0.82,0.5625
Rune Giant,Fisherman,0,0,0,0.82,0.5625
Rune Giant,Flying Machine,1,0,1,0.82,0.82
Rune Giant,Furnace,0,0,0,0.82,0.5625
Rune Giant,Giant,0,0,0,0.82,0.5625
Rune Giant,Giant Snowball,0,0,0,0.82,0.5625
Rune Giant,Goblin Barrel,0,0,0,0.82,0.5625
Rune Giant,Goblin Demolisher,0,0,0,0.82,0.5625
Rune Giant,Goblin Drill,0,0,0,0.82,0.5625
Rune Giant,Goblin Giant,0,0,0,0.82,0.5625
Rune Giant,Goblin Hut,0,0,0,0.82,0.5625
Rune Giant,Golem,0,0,0,0.82,0.5625
Rune Giant,Graveyard,0,0,0,0.82,0.5625
Rune Giant,Hunter,0,0,0,0.82,0.5625
Rune Giant,Ice Spirit,0,0,0,0.82,0.5625
Rune Giant,Ice Wizard,1,0,1,0.82,0.82
Rune Giant,Inferno Tower,0,0,0,0.82,0.5625
Rune Giant,Knight,0,0,0,0.82,0.5625
Rune Giant,Lava Hound,0,0,0,0.82,0.5625
Rune Giant,Mega Knight,0,0,0,0.82,0.5625
Rune Giant,Mortar,0,0,0,0.82,0.5625
Rune Giant,Mother Witch,0,0,0,0.82,0.5625
Rune Giant,Musketeer,0,0,0,0.82,0.5625
Rune Giant,Night Witch,0,0,0,0.82,0.5625
Rune Giant,P.E.K.K.A,0,0,0,0.82,0.5625
Rune Giant,Poison,0,0,0,0.82,0.5625
Rune Giant,Princess,0,0,0,0.82,0.5625
Rune Giant,Rage,0,0,0,0.82,0.5625
Rune Giant,Ram Rider,0,0,0,0.82,0.5625
Rune Giant,Rascals,0,0,0,0.82,0.5625
Rune Giant,Rocket,0,0,0,0.82,0.5625
Rune Giant,Royal Delivery,0,0,0,0.82,0.5625
Rune Giant,Royal Giant,0,0,0,0.82,0.5625
Rune Giant,Suspicious Bush,1,0,1,0.82,0.82
Rune Giant,The Log,1,0,1,0.82,0.82
Rune Giant,Tombstone,1,0,1,0.82,0.82
Rune Giant,Vines,0,0,0,0.82,0.5625
Rune Giant,Witch,1,0,1,0.82,0.82
Rune Giant,Wizard,0,0,0,0.82,0.5625
Rune Giant,X-Bow,0,0,0,0.82,0.5625
Rune Giant,Zappies,0,0,0,0.82,0.5625
Suspicious Bush,Baby Dragon,1,3,4,0.3693,0.3852
Suspicious Bush,Barbarian Hut,1,2,3,0.3693,0.3898
Suspicious Bush,Berserker,2,0,2,0.3693,0.8472
Suspicious Bush,Dart Goblin,2,3,5,0.3693,0.421
Suspicious Bush,Electro Spirit,2,4,6,0.3693,0.3785
Suspicious Bush,Electro Wizard,0,2,2,0.3693,0.3958
Suspicious Bush,Elixir Golem,0,0,0,0.3693,0.5625
Suspicious Bush,Executioner,0,1,1,0.3693,0.404
Suspicious Bush,Fireball,1,2,3,0.3693,0.3898
Suspicious Bush,Fisherman,0,0,0,0.3693,0.5625
Suspicious Bush,Flying Machine,1,2,3,0.3693,0.3898
Suspicious Bush,Furnace,0,0,0,0.3693,0.5625
Suspicious Bush,Giant,0,0,0,0.3693,0.5625
Suspicious Bush,Giant Snowball,0,0,0,0.3693,0.5625
Suspicious Bush,Goblin Barrel,3,4,7,0.3693,0.441
Suspicious Bush,Goblin Demolisher,0,1,1,0.3693,0.404
Suspicious Bush,Goblin Drill,0,0,0,0.3693,0.5625
Suspicious Bush,Goblin Giant,0,0,0,0.3693,0.5625
Suspicious Bush,Goblin Hut,0,3,3,0.3693,0.3898
Suspicious Bush,Golem,0,0,0,0.3693,0.5625
Suspicious Bush,Graveyard,1,2,3,0.3693,0.3898
Suspicious Bush,Hunter,0,0,0,0.3693,0.5625
Suspicious Bush,Ice Spirit,1,3,4,0.3693,0.3852
Suspicious Bush,Ice Wizard,0,0,0,0.3693,0.5625
Suspicious Bush,Inferno Tower,0,0,0,0.3693,0.5625
Suspicious Bush,Knight,2,6,8,0.3693,0.374
Suspicious Bush,Lava Hound,0,0,0,0.3693,0.5625
Suspicious Bush,Mega Knight,0,0,0,0.3693,0.5625
Suspicious Bush,Mortar,0,0,0,0.3693,0.5625
Suspicious Bush,Mother Witch,0,0,0,0.3693,0.5625
Suspicious Bush,Musketeer,0,2,2,0.3693,0.3958
Suspicious Bush,Night Witch,0,0,0,0.3693,0.5625
Suspicious Bush,P.E.K.K.A,0,0,0,0.3693,0.5625
Suspicious Bush,Poison,1,4,5,0.3693,0.3815
Suspicious Bush,Princess,0,0,0,0.3693,0.5625
Suspicious Bush,Rage,0,0,0,0.3693,0.5625
Suspicious Bush,Ram Rider,0,0,0,0.3693,0.5625
Suspicious Bush,Rascals,1,4,5,0.3693,0.3815
Suspicious Bush,Rocket,0,0,0,0.3693,0.5625
Suspicious Bush,Royal Delivery,1,0,1,0.3693,0.82
Suspicious Bush,Royal Giant,0,1,1,0.3693,0.404
Suspicious Bush,Rune Giant,0,1,1,0.3693,0.404
Suspicious Bush,The Log,0,5,5,0.3693,0.3815
Suspicious Bush,Tombstone,0,3,3,0.3693,0.3898
Suspicious Bush,Vines,2,2,4,0.3693,0.5
Suspicious Bush,Witch,0,3,3,0.3693,0.3898
Suspicious Bush,Wizard,0,0,0,0.3693,0.5625
Suspicious Bush,X-Bow,2,1,3,0.3693,0.6224
Suspicious Bush,Zappies,0,0,0,0.3693,0.5625
The Log,Baby Dragon,4,1,5,0.6162,0.737
The Log,Barbarian Hut,2,2,4,0.6162,0.5
The Log,Berserker,3,1,4,0.6162,0.6914
The Log,Dart Goblin,5,1,6,0.6162,0.77
The Log,Electro Spirit,9,5,14,0.6162,0.6274
The Log,Electro Wizard,2,2,4,0.6162,0.5
The Log,Elixir Golem,0,0,0,0.6162,0.5625
The Log,Executioner,0,1,1,0.6162,0.404
The Log,Fireball,9,5,14,0.6162,0.6274
The Log,Fisherman,0,0,0,0.6162,0.5625
The Log,Flying Machine,6,2,8,0.6162,0.7101
The Log,Furnace,2,0,2,0.6162,0.8472
The Log,Giant,3,0,3,0.6162,0.8673
The Log,Giant Snowball,0,0,0,0.6162,0.5625
The Log,Goblin Barrel,7,1,8,0.6162,0.8151
The Log,Goblin Demolisher,1,1,2,0.6162,0.5
The Log,Goblin Drill,0,0,0,0.6162,0.5625
The Log,Goblin Giant,1,0,1,0.6162,0.82
The Log,Goblin Hut,6,6,12,0.6162,0.5
The Log,Golem,4,1,5,0.6162,0.737
The Log,Graveyard,1,4,5,0.6162,0.3815
The Log,Hunter,0,0,0,0.6162,0.5625
The Log,Ice Spirit,4,4,8,0.6162,0.5
The Log,Ice Wizard,0,0,0,0.6162,0.5625
The Log,Inferno Tower,0,0,0,0.6162,0.5625
The Log,Knight,5,5,10,0.6162,0.5
The Log,Lava Hound,0,0,0,0.6162,0.5625
The Log,Mega Knight,0,0,0,0.6162,0.5625
The Log,Mortar,0,0,0,0.6162,0.5625
The Log,Mother Witch,1,0,1,0.6162,0.82
The Log,Musketeer,4,4,8,0.6162,0.5
The Log,Night Witch,0,0,0,0.6162,0.5625
The Log,P.E.K.K.A,0,0,0,0.6162,0.5625
The Log,Poison,4,5,9,0.6162,0.4527
The Log,Princess,1,0,1,0.6162,0.82
The Log,Rage,0,0,0,0.6162,0.5625
The Log,Ram Rider,0,0,0,0.6162,0.5625
The Log,Rascals,8,6,14,0.6162,0.5637
The Log,Rocket,1,0,1,0.6162,0.82
The Log,Royal Delivery,1,0,1,0.6162,0.82
The Log,Royal Giant,1,3,4,0.6162,0.3852
The Log,Rune Giant,0,1,1,0.6162,0.404
The Log,Suspicious Bush,5,0,5,0.6162,0.8951
The Log,Tombstone,5,4,9,0.6162,0.5473
The Log,Vines,6,4,10,0.6162,0.5862
The Log,Witch,3,2,5,0.6162,0.579
The Log,Wizard,1,0,1,0.6162,0.82
The Log,X-Bow,5,1,6,0.6162,0.77
The Log,Zappies,0,0,0,0.6162,0.5625
Tombstone,Baby Dragon,2,3,5,0.556,0.421
Tombstone,Barbarian Hut,1,4,5,0.556,0.3815
Tombstone,Berserker,0,0,0,0.556,0.5625
Tombstone,Dart Goblin,0,0,0,0.556,0.5625
Tombstone,Electro Spirit,5,2,7,0.556,0.6771
Tombstone,Electro Wizard,0,1,1,0.556,0.404
Tombstone,Elixir Golem,0,0,0,0.556,0.5625
Tombstone,Executioner,0,0,0,0.556,0.5625
Tombstone,Fireball,6,3,9,0.556,0.642
Tombstone,Fisherman,0,0,0,0.556,0.5625
Tombstone,Flying Machine,5,4,9,0.556,0.5473
Tombstone,Furnace,1,0,1,0.556,0.82
Tombstone,Giant,1,0,1,0.556,0.82
Tombstone,Giant Snowball,0,0,0,0.556,0.5625
Tombstone,Goblin Barrel,3,1,4,0.556,0.6914
Tombstone,Goblin Demolisher,1,2,3,0.556,0.3898
Tombstone,Goblin Drill,0,0,0,0.556,0.5625
Tombstone,Goblin Giant,0,0,0,0.556,0.5625
Tombstone,Goblin Hut,5,2,7,0.556,0.6771
Tombstone,Golem,2,0,2,0.556,0.8472
Tombstone,Graveyard,0,3,3,0.556,0.3898
Tombstone,Hunter,1,0,1,0.556,0.82
Tombstone,Ice Spirit,2,2,4,0.556,0.5
Tombstone,Ice Wizard,0,0,0,0.556,0.5625
Tombstone,Inferno Tower,0,0,0,0.556,0.5625
Tombstone,Knight,4,7,11,0.556,0.3812
Tombstone,Lava Hound,0,0,0,0.556,0.5625
Tombstone,Mega Knight,0,0,0,0.556,0.5625
Tombstone,Mortar,1,0,1,0.556,0.82
Tombstone,Mother Witch,2,0,2,0.556,0.8472
Tombstone,Musketeer,5,4,9,0.556,0.5473
Tombstone,Night Witch,0,0,0,0.556,0.5625
Tombstone,P.E.K.K.A,1,1,2,0.556,0.5
Tombstone,Poison,4,3,7,0.556,0.559
Tombstone,Princess,0,0,0,0.556,0.5625
Tombstone,Rage,0,0,0,0.556,0.5625
Tombstone,Ram Rider,0,0,0,0.556,0.5625
Tombstone,Rascals,4,3,7,0.556,0.559
Tombstone,Rocket,0,0,0,0.556,0.5625
Tombstone,Royal Delivery,1,1,2,0.556,0.5
Tombstone,Royal Giant,0,1,1,0.556,0.404
Tombstone,Rune Giant,0,1,1,0.556,0.404
Tombstone,Suspicious Bush,3,0,3,0.556,0.8673
Tombstone,The Log,4,5,9,0.556,0.4527
Tombstone,Vines,2,2,4,0.556,0.5
Tombstone,Witch,4,1,5,0.556,0.737
Tombstone,Wizard,0,0,0,0.556,0.5625
Tombstone,X-Bow,2,0,2,0.556,0.8472
Tombstone,Zappies,0,0,0,0.556,0.5625
Vines,Baby Dragon,3,1,4,0.4737,0.6914
Vines,Barbarian Hut,0,0,0,0.4737,0.5625
Vines,Berserker,2,0,2,0.4737,0.8472
Vines,Dart Goblin,3,2,5,0.4737,0.579
Vines,Electro Spirit,4,3,7,0.4737,0.559
Vines,Electro Wizard,1,3,4,0.4737,0.3852
Vines,Elixir Golem,0,0,0,0.4737,0.5625
Vines,Executioner,0,0,0,0.4737,0.5625
Vines,Fireball,6,5,11,0.4737,0.5396
Vines,Fisherman,0,0,0,0.4737,0.5625
Vines,Flying Machine,5,3,8,0.4737,0.605
Vines,Furnace,0,0,0,0.4737,0.5625
Vines,Giant,1,1,2,0.4737,0.5
Vines,Giant Snowball,0,0,0,0.4737,0.5625
Vines,Goblin Barrel,4,1,5,0.4737,0.737
Vines,Goblin Demolisher,2,3,5,0.4737,0.421
Vines,Goblin Drill,0,0,0,0.4737,0.5625
Vines,Goblin Giant,0,0,0,0.4737,0.5625
Vines,Goblin Hut,3,6,9,0.4737,0.3722
Vines,Golem,2,1,3,0.4737,0.6224
Vines,Graveyard,0,3,3,0.4737,0.3898
Vines,Hunter,1,0,1,0.4737,0.82
Vines,Ice Spirit,3,4,7,0.4737,0.441
Vines,Ice Wizard,0,0,0,0.4737,0.5625
Vines,Inferno Tower,0,0,0,0.4737,0.5625
Vines,Knight,4,4,8,0.4737,0.5
Vines,Lava Hound,0,0,0,0.4737,0.5625
Vines,Mega Knight,0,0,0,0.4737,0.5625
Vines,Mortar,1,0,1,0.4737,0.82
Vines,Mother Witch,1,1,2,0.4737,0.5
Vines,Musketeer,1,6,7,0.4737,0.376
Vines,Night Witch,0,0,0,0.4737,0.5625
Vines,P.E.K.K.A,0,0,0,0.4737,0.5625
Vines,Poison,1,5,6,0.4737,0.3785
Vines,Princess,1,0,1,0.4737,0.82
Vines,Rage,0,0,0,0.4737,0.5625
Vines,Ram Rider,0,0,0,0.4737,0.5625
Vines,Rascals,1,4,5,0.4737,0.3815
Vines,Rocket,0,0,0,0.4737,0.5625
Vines,Royal Delivery,0,1,1,0.4737,0.404
Vines,Royal Giant,1,1,2,0.4737,0.5
Vines,Rune Giant,0,0,0,0.4737,0.5625
Vines,Suspicious Bush,2,2,4,0.4737,0.5
Vines,The Log,4,6,10,0.4737,0.4138
Vines,Tombstone,2,2,4,0.4737,0.5
Vines,Witch,3,3,6,0.4737,0.5
Vines,Wizard,1,0,1,0.4737,0.82
Vines,X-Bow,1,1,2,0.4737,0.5
Vines,Zappies,0,0,0,0.4737,0.5625
Witch,Baby Dragon,1,2,3,0.4271,0.3898
Witch,Barbarian Hut,0,2,2,0.4271,0.3958
Witch,Berserker,1,0,1,0.4271,0.82
Witch,Dart Goblin,0,0,0,0.4271,0.5625
Witch,Electro Spirit,4,3,7,0.4271,0.559
Witch,Electro Wizard,0,1,1,0.4271,0.404
Witch,Elixir Golem,0,0,0,0.4271,0.5625
Witch,Executioner,0,1,1,0.4271,0.404
Witch,Fireball,1,2,3,0.4271,0.3898
Witch,Fisherman,0,0,0,0.4271,0.5625
Witch,Flying Machine,2,2,4,0.4271,0.5
Witch,Furnace,0,0,0,0.4271,0.5625
Witch,Giant,1,0,1,0.4271,0.82
Witch,Giant Snowball,0,0,0,0.4271,0.5625
Witch,Goblin Barrel,1,0,1,0.4271,0.82
Witch,Goblin Demolisher,0,0,0,0.4271,0.5625
Witch,Goblin Drill,0,0,0,0.4271,0.5625
Witch,Goblin Giant,0,0,0,0.4271,0.5625
Witch,Goblin Hut,3,3,6,0.4271,0.5
Witch,Golem,2,1,3,0.4271,0.6224
Witch,Graveyard,0,6,6,0.4271,0.3785
Witch,Hunter,0,0,0,0.4271,0.5625
Witch,Ice Spirit,0,4,4,0.4271,0.3852
Witch,Ice Wizard,0,0,0,0.4271,0.5625
Witch,Inferno Tower,0,0,0,0.4271,0.5625
Witch,Knight,2,5,7,0.4271,0.376
Witch,Lava Hound,0,0,0,0.4271,0.5625
Witch,Mega Knight,0,0,0,0.4271,0.5625
Witch,Mortar,0,0,0,0.4271,0.5625
Witch,Mother Witch,0,0,0,0.4271,0.5625
Witch,Musketeer,3,4,7,0.4271,0.441
Witch,Night Witch,0,0,0,0.4271,0.5625
Witch,P.E.K.K.A,1,0,1,0.4271,0.82
Witch,Poison,1,4,5,0.4271,0.3815
Witch,Princess,0,0,0,0.4271,0.5625
Witch,Rage,0,0,0,0.4271,0.5625
Witch,Ram Rider,0,0,0,0.4271,0.5625
Witch,Rascals,3,4,7,0.4271,0.441
Witch,Rocket,0,0,0,0.4271,0.5625
Witch,Royal Delivery,1,0,1,0.4271,0.82
Witch,Royal Giant,1,1,2,0.4271,0.5
Witch,Rune Giant,0,1,1,0.4271,0.404
Witch,Suspicious Bush,3,0,3,0.4271,0.8673
Witch,The Log,2,3,5,0.4271,0.421
Witch,Tombstone,1,4,5,0.4271,0.3815
Witch,Vines,3,3,6,0.4271,0.5
Witch,Wizard,1,0,1,0.4271,0.82
Witch,X-Bow,2,0,2,0.4271,0.8472
Witch,Zappies,0,0,0,0.4271,0.5625
Wizard,Baby Dragon,0,0,0,0.3958,0.5625
Wizard,Barbarian Hut,0,1,1,0.3958,0.404
Wizard,Berserker,0,0,0,0.3958,0.5625
Wizard,Dart Goblin,0,1,1,0.3958,0.404
Wizard,Electro Spirit,0,1,1,0.3958,0.404
Wizard,Electro Wizard,0,0,0,0.3958,0.5625
Wizard,Elixir Golem,0,0,0,0.3958,0.5625
Wizard,Executioner,0,0,0,0.3958,0.5625
Wizard,Fireball,0,1,1,0.3958,0.404
Wizard,Fisherman,0,0,0,0.3958,0.5625
Wizard,Flying Machine,0,1,1,0.3958,0.404
Wizard,Furnace,0,0,0,0.3958,0.5625
Wizard,Giant,0,0,0,0.3958,0.5625
Wizard,Giant Snowball,0,0,0,0.3958,0.5625
Wizard,Goblin Barrel,0,0,0,0.3958,0.5625
Wizard,Goblin Demolisher,0,0,0,0.3958,0.5625
Wizard,Goblin Drill,0,0,0,0.3958,0.5625
Wizard,Goblin Giant,0,0,0,0.3958,0.5625
Wizard,Goblin Hut,0,1,1,0.3958,0.404
Wizard,Golem,0,0,0,0.3958,0.5625
Wizard,Graveyard,0,1,1,0.3958,0.404
Wizard,Hunter,0,0,0,0.3958,0.5625
Wizard,Ice Spirit,0,0,0,0.3958,0.5625
Wizard,Ice Wizard,0,0,0,0.3958,0.5625
Wizard,Inferno Tower,0,0,0,0.3958,0.5625
Wizard,Knight,0,1,1,0.3958,0.404
Wizard,Lava Hound,0,0,0,0.3958,0.5625
Wizard,Mega Knight,0,0,0,0.3958,0.5625
Wizard,Mortar,0,0,0,0.3958,0.5625
Wizard,Mother Witch,0,0,0,0.3958,0.5625
Wizard,Musketeer,0,1,1,0.3958,0.404
Wizard,Night Witch,0,0,0,0.3958,0.5625
Wizard,P.E.K.K.A,0,1,1,0.3958,0.404
Wizard,Poison,0,2,2,0.3958,0.3958
Wizard,Princess,0,0,0,0.3958,0.5625
Wizard,Rage,0,0,0,0.3958,0.5625
Wizard,Ram Rider,0,0,0,0.3958,0.5625
Wizard,Rascals,0,1,1,0.3958,0.404
Wizard,Rocket,0,0,0,0.3958,0.5625
Wizard,Royal Delivery,0,0,0,0.3958,0.5625
Wizard,Royal Giant,0,0,0,0.3958,0.5625
Wizard,Rune Giant,0,0,0,0.3958,0.5625
Wizard,Suspicious Bush,0,0,0,0.3958,0.5625
Wizard,The Log,0,1,1,0.3958,0.404
Wizard,Tombstone,0,0,0,0.3958,0.5625
Wizard,Vines,0,1,1,0.3958,0.404
Wizard,Witch,0,1,1,0.3958,0.404
Wizard,X-Bow,0,0,0,0.3958,0.5625
Wizard,Zappies,0,0,0,0.3958,0.5625
X-Bow,Baby Dragon,1,1,2,0.376,0.5
X-Bow,Barbarian Hut,0,1,1,0.376,0.404
X-Bow,Berserker,1,0,1,0.376,0.82
X-Bow,Dart Goblin,0,1,1,0.376,0.404
X-Bow,Electro Spirit,1,1,2,0.376,0.5
X-Bow,Electro Wizard,0,1,1,0.376,0.404
X-Bow,Elixir Golem,0,0,0,0.376,0.5625
X-Bow,Executioner,0,0,0,0.376,0.5625
X-Bow,Fireball,1,1,2,0.376,0.5
X-Bow,Fisherman,0,0,0,0.376,0.5625
X-Bow,Flying Machine,2,2,4,0.376,0.5
X-Bow,Furnace,0,0,0,0.376,0.5625
X-Bow,Giant,0,1,1,0.376,0.404
X-Bow,Giant Snowball,0,0,0,0.376,0.5625
X-Bow,Goblin Barrel,2,2,4,0.376,0.5
X-Bow,Goblin Demolisher,0,1,1,0.376,0.404
X-Bow,Goblin Drill,0,0,0,0.376,0.5625
X-Bow,Goblin Giant,0,0,0,0.376,0.5625
X-Bow,Goblin Hut,0,2,2,0.376,0.3958
X-Bow,Golem,0,1,1,0.376,0.404
X-Bow,Graveyard,0,1,1,0.376,0.404
X-Bow,Hunter,0,0,0,0.376,0.5625
X-Bow,Ice Spirit,1,2,3,0.376,0.3898
X-Bow,Ice Wizard,0,0,0,0.376,0.5625
X-Bow,Inferno Tower,0,0,0,0.376,0.5625
X-Bow,Knight,0,4,4,0.376,0.3852
X-Bow,Lava Hound,0,0,0,0.376,0.5625
X-Bow,Mega Knight,0,0,0,0.376,0.5625
X-Bow,Mortar,0,0,0,0.376,0.5625
X-Bow,Mother Witch,0,1,1,0.376,0.404
X-Bow,Musketeer,1,3,4,0.376,0.3852
X-Bow,Night Witch,0,0,0,0.376,0.5625
X-Bow,P.E.K.K.A,0,0,0,0.376,0.5625
X-Bow,Poison,1,1,2,0.376,0.5
X-Bow,Princess,0,0,0,0.376,0.5625
X-Bow,Rage,0,0,0,0.376,0.5625
X-Bow,Ram Rider,0,0,0,0.376,0.5625
X-Bow,Rascals,2,1,3,0.376,0.6224
X-Bow,Rocket,0,0,0,0.376,0.5625
X-Bow,Royal Delivery,0,0,0,0.376,0.5625
X-Bow,Royal Giant,0,0,0,0.376,0.5625
X-Bow,Rune Giant,0,0,0,0.376,0.5625
X-Bow,Suspicious Bush,1,2,3,0.376,0.3898
X-Bow,The Log,1,5,6,0.376,0.3785
X-Bow,Tombstone,0,2,2,0.376,0.3958
X-Bow,Vines,1,1,2,0.376,0.5
X-Bow,Witch,0,2,2,0.376,0.3958
X-Bow,Wizard,0,0,0,0.376,0.5625
X-Bow,Zappies,0,0,0,0.376,0.5625
Zappies,Baby Dragon,0,0,0,0.5625,0.5625
Zappies,Barbarian Hut,0,0,0,0.5625,0.5625
Zappies,Berserker,0,0,0,0.5625,0.5625
Zappies,Dart Goblin,0,0,0,0.5625,0.5625
Zappies,Electro Spirit,0,0,0,0.5625,0.5625
Zappies,Electro Wizard,0,0,0,0.5625,0.5625
Zappies,Elixir Golem,0,0,0,0.5625,0.5625
Zappies,Executioner,0,0,0,0.5625,0.5625
Zappies,Fireball,0,0,0,0.5625,0.5625
Zappies,Fisherman,0,0,0,0.5625,0.5625
Zappies,Flying Machine,0,0,0,0.5625,0.5625
Zappies,Furnace,0,0,0,0.5625,0.5625
Zappies,Giant,0,0,0,0.5625,0.5625
Zappies,Giant Snowball,0,0,0,0.5625,0.5625
Zappies,Goblin Barrel,0,0,0,0.5625,0.5625
Zappies,Goblin Demolisher,0,0,0,0.5625,0.5625
Zappies,Goblin Drill,0,0,0,0.5625,0.5625
Zappies,Goblin Giant,0,0,0,0.5625,0.5625
Zappies,Goblin Hut,0,0,0,0.5625,0.5625
Zappies,Golem,0,0,0,0.5625,0.5625
Zappies,Graveyard,0,0,0,0.5625,0.5625
Zappies,Hunter,0,0,0,0.5625,0.5625
Zappies,Ice Spirit,0,0,0,0.5625,0.5625
Zappies,Ice Wizard,0,0,0,0.5625,0.5625
Zappies,Inferno Tower,0,0,0,0.5625,0.5625
Zappies,Knight,0,0,0,0.5625,0.5625
Zappies,Lava Hound,0,0,0,0.5625,0.5625
Zappies,Mega Knight,0,0,0,0.5625,0.5625
Zappies,Mortar,0,0,0,0.5625,0.5625
Zappies,Mother Witch,0,0,0,0.5625,0.5625
Zappies,Musketeer,0,0,0,0.5625,0.5625
Zappies,Night Witch,0,0,0,0.5625,0.5625
Zappies,P.E.K.K.A,0,0,0,0.5625,0.5625
Zappies,Poison,0,0,0,0.5625,0.5625
Zappies,Princess,0,0,0,0.5625,0.5625
Zappies,Rage,0,0,0,0.5625,0.5625
Zappies,Ram Rider,0,0,0,0.5625,0.5625
Zappies,Rascals,0,0,0,0.5625,0.5625
Zappies,Rocket,0,0,0,0.5625,0.5625
Zappies,Royal Delivery,0,0,0,0.5625,0.5625
Zappies,Royal Giant,0,0,0,0.5625,0.5625
Zappies,Rune Giant,0,0,0,0.5625,0.5625
Zappies,Suspicious Bush,0,0,0,0.5625,0.5625
Zappies,The Log,0,0,0,0.5625,0.5625
Zappies,Tombstone,0,0,0,0.5625,0.5625
Zappies,Vines,0,0,0,0.5625,0.5625
Zappies,Witch,0,0,0,0.5625,0.5625
